6.6735632	3541.4819
6.6869826	3523.1575
6.7004019	3499.8885
6.7138212	3489.8172
6.7272405	3463.7224
6.7406598	3460.9794
6.7540791	3456.7034
6.7674984	3444.5250
6.7809177	3423.4566
6.7943370	3404.1301
6.8077563	3392.6305
6.8211756	3382.4221
6.8345949	3351.4377
6.8480142	3343.7572
6.8614335	3347.5651
6.8748528	3323.9054
6.8882722	3309.6829
6.9016915	3290.2827
6.9151108	3284.6119
6.9285301	3271.8993
6.9419494	3259.2192
6.9553687	3256.9356
6.9687880	3230.4804
6.9822073	3226.7114
6.9956266	3225.8061
7.0090459	3222.9766
7.0224652	3219.6493
7.0358845	3241.9418
7.0493038	3269.7047
7.0627231	3265.0333
7.0761424	3275.1831
7.0895618	3262.7190
7.1029811	3230.9785
7.1164004	3185.0641
7.1298197	3135.6655
7.1432390	3091.8474
7.1566583	3052.8027
7.1700776	3036.7182
7.1834969	3014.2825
7.1969162	2999.9218
7.2103355	2981.3454
7.2237548	2960.1424
7.2371741	2952.7405
7.2505934	2929.7161
7.2640127	2921.9142
7.2774320	2908.6645
7.2908514	2885.0101
7.3042707	2882.2664
7.3176900	2876.9049
7.3311093	2857.5294
7.3445286	2843.2000
7.3579479	2836.4770
7.3713672	2821.5695
7.3847865	2810.5457
7.3982058	2795.0224
7.4116251	2779.3778
7.4250444	2773.6228
7.4384637	2754.4632
7.4518830	2728.1108
7.4653023	2716.3209
7.4787216	2706.2452
7.4921410	2692.9437
7.5055603	2683.9537
7.5189796	2671.0427
7.5323989	2660.6795
7.5458182	2649.8323
7.5592375	2632.7843
7.5726568	2619.2068
7.5860761	2615.8879
7.5994954	2599.7367
7.6129147	2586.4952
7.6263340	2577.7956
7.6397533	2575.6587
7.6531726	2557.3665
7.6665919	2555.4582
7.6800112	2545.4367
7.6934306	2532.3727
7.7068499	2515.0061
7.7202692	2518.0732
7.7336885	2521.1524
7.7471078	2508.2679
7.7605271	2501.8308
7.7739464	2501.5364
7.7873657	2508.9602
7.8007850	2523.1467
7.8142043	2548.4076
7.8276236	2581.6804
7.8410429	2655.3598
7.8544622	2771.7575
7.8678815	2915.3678
7.8813008	3063.4695
7.8947202	3214.0597
7.9081395	3322.9199
7.9215588	3374.5947
7.9349781	3393.6190
7.9483974	3433.1348
7.9618167	3455.5058
7.9752360	3485.3294
7.9886553	3439.7110
8.0020746	3303.4524
8.0154939	3124.6975
8.0289132	2970.0237
8.0423325	2899.6496
8.0557518	2940.4240
8.0691711	3099.3698
8.0825904	3333.2943
8.0960098	3583.1312
8.1094291	3769.5869
8.1228484	3769.8161
8.1362677	3550.3790
8.1496870	3246.0951
8.1631063	2900.8427
8.1765256	2624.9713
8.1899449	2436.0199
8.2033642	2312.5685
8.2167835	2248.5103
8.2302028	2214.5408
8.2436221	2185.5710
8.2570414	2175.5768
8.2704607	2157.5289
8.2838800	2140.5719
8.2972994	2128.3361
8.3107187	2119.0787
8.3241380	2108.1453
8.3375573	2102.3006
8.3509766	2095.4266
8.3643959	2082.7549
8.3778152	2073.3962
8.3912345	2062.7514
8.4046538	2051.6000
8.4180731	2038.4350
8.4314924	2029.5507
8.4449117	2030.5556
8.4583310	2022.0000
8.4717503	2012.7163
8.4851696	2015.8090
8.4985890	1998.2834
8.5120083	1987.8917
8.5254276	1979.1050
8.5388469	1967.6968
8.5522662	1967.4043
8.5656855	1962.8764
8.5791048	1962.4823
